Gene Name	Distal101	Distal102	Distal103	Distal104	Distal2D001	Distal2D002	Distal2D003	Distal2fusion01	Distal2fusion02	Distal2fusion03	Distal2fusion04	Distal301	Distal302	Distal303	Distal304	Proximal101	Proximal102	Proximal103	Proximal104	Proximal2D001	Proximal2D002	Proximal2D003	Proximal2fusion01	Proximal2fusion02	Proximal2fusion03	Proximal2fusion04	Proximal301	Proximal302	Proximal303	Proximal304
neu3.2	22.209	22.223	22.436	23.011	24.998	24.654	23.945	20.139	25.233	20.044	24.651	25.005	25.066	24.223	25.652	22.188	23.312	22.104	22.638	24.673	24.542	24.553	24.566	24.871	25.584	25.214	24.429	24.864	24.6	24.747
zgc:92480	24.348	22.686	24.136	24.061	23.84	20.899	21.44	20.603	21.105	20.883	20.41	21.768	21.609	20.112	21.742	22.933	22.003	23.104	22.712	23.874	23.703	21.71	21.648	19.692	21.752	21.01	21.103	21.859	21.372	22.038
mmp2	21.499	23.121	23.348	22.102	22.029	21.177	20.691	21.157	21.132	20.161	19.845	22.114	22.233	21.332	21.322	23.175	23.432	23.741	22.817	21.877	20.976	21.298	19.579	20.617	19.659	19.126	21.532	20.772	22.173	20.999
ada	22.902	22.483	22.921	23.296	23.282	25.573	24.969	26.426	26.239	26.42	25.63	23.38	25.43	24.914	25.111	22.659	22.542	22.659	22.752	24.533	25.066	25.311	26.007	25.689	26.335	26.243	26.216	25.824	25.852	25.824
serpinb1	22.699	21.713	22.544	21.41	20.945	20.538	22.71	21.185	21.168	22.214	22.375	20.267	21.484	21.233	22.022	22.296	22.927	21.697	22.398	20.552	23.034	22.474	22.379	22.489	22.316	22.529	20.881	21.934	21.965	22.467
zgc:92360	22.019	23.273	21.973	22.808	24.597	24.019	24.269	24.886	24.882	24.721	25.041	24.272	25.758	23.604	24.165	22.543	23.077	23.324	23.011	20.73	22.247	24.559	24.402	23.786	23.498	24.371	25.053	24.52	20.993	20.386
pak2a	23.992	26.027	25.406	25.681	25.688	25.708	25.86	26.732	26.848	26.713	27.103	27.055	26.846	26.941	26.691	22.618	21.382	25.363	25.169	25.984	25.884	26.362	27.288	26.91	27.078	27.361	25.848	26.458	26.404	26.577
ube2e2	22.58	22.998	23.238	22.836	22.589	20.856	21.142	21.22	19.927	20.646	20.577	21.133	21.042	22.614	20.026	22.725	23.231	22.421	21.559	20.782	21.027	20.773	20.354	18.794	20.641	21.526	21.118	22.578	21.8	21.099
pls3	30.798	31.038	31.032	31.009	31.015	31.183	31.084	31.39	31.403	31.417	31.231	31.181	31.223	31.116	31.168	30.132	30.143	30.319	30.182	30.849	30.823	30.92	31.118	31.109	31.154	31.226	30.68	30.715	30.839	30.591
psmg1	22.126	22.572	24.611	22.147	22.455	21.174	22.113	20.663	21.29	22.018	20.614	21.965	21.764	22.239	22.442	22.201	20.698	22.434	22.671	21.167	20.929	20.957	20.931	20.811	21.345	19.02	22.786	22.118	21.827	20.899
nras	22.668	22.894	22.898	22.628	20.834	20.667	21.292	19.986	20.259	20.566	19.234	21.786	21.206	20.458	20.705	22.296	22.268	22.123	22.175	19.808	22.094	21.095	22.685	21.09	21.095	20.808	21.806	20.703	22.915	21.078
tyrp1b	26.879	27.016	26.486	26.797	27.302	27.742	27.541	27.963	28.111	28.216	28.036	29.34	29.272	29.356	29.425	25.639	25.083	25.483	25.853	27.331	27.864	27.605	27.44	28.154	28.091	28.05	28.79	28.237	28.465	28.748
sec61b	23.083	22.822	21.902	21.39	23.996	23.583	23.784	25.049	25.051	25.168	25.421	20.473	24.192	23.442	24.609	22.924	22.354	22.176	22.122	24.203	24.673	24.034	25.106	25.28	25.246	25.398	23.045	21.051	23.911	23.939
txn	22.203	22.891	22.323	22.884	23.311	21.633	23.036	23.681	24.14	22.761	23.519	21.559	20.74	21.183	20.216	21.436	23.114	22.949	23.111	24.105	23.578	23.502	24.45	24.838	25.11	24.661	21.611	21.053	20.133	21.633
timm13	22.226	22.936	22.134	22.294	22.618	23.723	25.282	23.624	23.361	23.303	22.662	22.026	24.565	24.387	24.108	22.576	22.606	23.301	22.449	23.494	24.062	23.924	25.791	23.594	24.108	25.576	23.704	24.144	24.201	24.187
prdx2	28.142	28.398	28.095	28.168	28.552	28.661	28.746	29.341	29.407	29.388	29.418	28.272	28.463	28.448	28.439	28.511	27.836	28.561	27.917	29.057	28.877	29.177	29.335	29.543	29.557	29.527	28.501	28.467	28.386	28.29
surf4l	21.532	24.571	22.732	23.92	22.369	22.064	20.602	20.316	19.308	20.999	19.525	24.737	24.357	24.708	24.802	22.067	22.518	23.425	27.52	22.28	20.821	20.814	22.254	20.843	20.169	20.986	24.532	24.442	23.893	24.316
arl1	22.886	22.234	21.572	23.619	22.285	23.349	21.387	22.228	22.179	21.995	21.788	20.578	21.357	21.388	19.934	22.013	22.413	22.157	23.742	22.241	20.991	22.046	23.027	22.316	21.655	21.746	21.629	21.315	20.787	20.637
mydgf	22.914	22.087	22.885	23.157	23.123	23.477	23.015	23.385	23.584	23.398	23.057	23.585	22.948	24.122	23.714	23.027	22.809	23.541	21.719	23.47	22.343	23.119	23.276	22.998	22.46	22.156	23.878	23.366	23.453	22.945
trappc5	22.712	22.345	21.893	21.993	22.194	21.785	21.481	19.372	19.549	20.978	19.945	22.893	21.767	24.341	23.855	23.674	22.19	23.052	23.329	22.017	21.041	22.119	20.368	20.528	20.803	21.731	23.458	22.599	20.317	21.441
rpl38	21.513	21.827	23.023	21.367	25.428	27.106	25.229	25.774	25.333	25.423	25.004	26.007	26.374	26.213	24.986	21.6	22.213	23.197	22.436	26.193	25.861	25.644	25.583	25.065	25.61	25.078	26.439	26.587	26.272	26.69
otub1b	22.96	22.84	22.456	22.331	24.863	24.162	25.305	24.703	24.659	25.039	25.126	24.908	24.064	24.974	24.54	23.25	22.134	21.555	22.141	24.862	24.983	24.688	24.456	24.613	24.364	23.796	25.042	25.147	24.823	24.524
sub1b	23.671	22.016	22.158	23.259	22.371	21.614	23.997	24.187	24.09	24.068	24.212	24.775	24.767	24.943	24.722	22.335	21.335	23.346	22.193	20.989	20.105	20.866	21.531	24.813	23.581	23.941	25.212	24.949	25.054	24.971
arl6ip5b	23.224	21.766	23.023	22.44	21.809	21.964	23.269	19.611	23.6	22.152	24.019	20.031	22.978	20.34	22.803	22.032	23.412	23.164	23.257	21.046	22.482	22.679	23.749	23.601	21.955	23.858	20.416	23.331	23.428	24.1
s100b	22.097	22.599	23.258	21.859	22.074	22.577	22.225	21.022	20.969	20.641	20.878	20.829	21.039	21.647	21.181	22.086	21.785	22.413	22.958	20.665	22.444	21.961	20.19	21.062	20.555	20.145	22.765	21.735	21.862	20.063
pomp	21.491	22.655	22.58	23.147	22.611	21.265	21.559	20.999	22.046	20.286	20.293	22.94	21.935	22.249	21.914	22.87	22.637	22.497	23.429	21.742	22.229	20.654	20.856	20.323	21.456	22.227	21.241	21.007	22.226	22.369
gstk1	22.424	22.248	22.995	22.801	22.48	22.087	19.863	21.029	20.18	19.713	25.339	25.474	26.193	26.201	26.623	23.353	22.679	23.233	22.174	22.081	22.195	21.453	21.535	23.055	24.06	22.446	27.108	26.775	26.268	27.259
rab10	24.153	25.381	25.397	25.082	24.849	24.795	25.532	25.738	26.663	26.702	26.427	26.49	26.951	26.624	26.73	26.08	22.096	22.655	23.544	25.559	21.24	25.321	26.898	26.878	26.734	26.912	25.456	25.562	25.455	25.656
gcshb	23.323	25.697	22.306	21.787	20.654	20.395	21.555	19.772	20.945	20.456	20.913	25.29	25.027	25.676	25.236	22.067	21.652	22.554	23.06	20.363	21.295	20.83	23.241	20.475	21.222	19.643	24.322	24.396	20.456	21.125
psma1	26.47	26.121	26.597	26.82	26.558	26.505	26.545	26.847	26.922	27.025	27.392	27.243	26.914	26.999	27.069	26.847	26.93	25.999	26.578	26.556	26.374	26.765	26.829	26.959	26.911	27.028	26.999	27.074	26.428	26.88
psma6b	27.709	28.317	25.996	27.074	27.287	27.319	27.361	26.338	26.252	25.572	26.017	26.526	26.25	26.389	26.391	23.471	25.893	27.004	24.374	26.229	25.599	25.785	26.252	25.435	25.792	24.904	25.706	26.088	26.244	26.12
gng7	22.53	21.544	23.62	22.215	23.426	20.803	22.416	22.61	20.976	21.63	21.6	21.794	19.957	21.523	21.079	22.974	23.676	22.938	23.203	21.485	22.227	21.716	22.128	21.169	20.128	21.274	24.855	23.493	24.707	23.472
otub1a	21.967	22.734	22.223	22.632	22.1	21.972	22.331	23.558	22.895	22.388	23.41	23.199	23.511	22.785	20.287	23.122	23.865	22.338	21.579	21.415	20.929	20.88	20.945	21.234	22.435	22.317	21.515	22.853	23.321	22.44
mob4	23.214	22.06	22.404	21.451	21.637	21.2	20.727	20.318	19.711	19.092	21.058	24.647	23.535	24.739	24.985	21.457	21.768	22.36	23.351	21.007	21.964	19.919	18.946	19.743	21.036	20.887	24.676	24.673	24.178	21.587
commd2	22.88	22.616	24.015	22.788	21.837	21.428	20.357	19.907	22.566	19.388	20.609	23.568	20.69	21.083	23.505	23.273	21.82	22.284	22.428	22.119	20.638	22.36	20.294	21.52	21.293	21.15	22.272	22.809	20.735	21.798
tceb1b	21.897	22.703	23.103	21.777	23.468	24.304	21.994	24.504	24.527	24.534	24.801	23.998	23.909	24.015	23.834	22.327	22.227	21.51	22.51	23.815	23.696	23.992	23.962	24.238	24.089	24.09	23.936	24.402	24.186	23.941
cox6b1	22.312	23.115	22.136	22.928	23.369	23.835	21.954	23.051	23.232	22.713	22.472	22.305	21.454	21.246	22.952	22.411	23.145	23.522	23.239	21.889	22.046	21.893	22.742	22.501	22.476	23.31	21.849	22.408	22.185	21.306
denr	25.342	25.128	22.236	25.035	21.208	22.116	23.195	23.025	23.406	22.01	23.825	24.023	23.004	21.439	23.66	22.348	25.207	21.863	25.278	20.665	23.052	20.517	23.24	23.502	23.521	22.769	24.486	24.154	20.645	24.707
faah2a	23.359	22.166	23.384	21.728	22.032	21.818	21.135	21.749	22.014	20.61	21.055	21.106	19.801	21.375	21.045	23.227	22.521	22.456	23.306	21.636	21.863	20.731	21.173	20.151	19.737	20.163	20.877	20.424	19.9	19.53
lygl1	25.687	26.053	25.973	26.028	25.965	25.738	25.993	26.648	26.694	26.75	26.66	25.137	25.373	25.496	25.538	25.605	25.123	25.903	24.688	26.055	26.102	25.82	26.539	26.939	26.625	26.838	25.119	25.247	25.328	24.591
krt17	32.435	32.684	32.182	32.444	33.933	33.748	34.274	34.249	34.335	34.249	34.102	33.301	33.251	33.316	33.455	33.386	33.076	33.254	33.542	34.674	34.533	34.802	34.201	34.463	34.623	34.208	33.432	33.337	33.39	33.169
rab18b	25.327	22.266	22.4	23.066	23.065	23.025	23.433	21.771	22.672	22.883	21.909	24.047	24.152	23.497	24.083	25.916	25.665	27.263	21.884	21.25	23.537	23.093	23.686	22.457	24.394	22.026	23.622	22.964	25.164	24.235
akr7a3	22.715	22.242	22.114	22.35	23.006	23.348	23.45	24.212	23.865	23.824	23.648	23.157	22.869	23.367	23.396	23.158	23.068	21.945	22.667	23.595	23.231	23.339	25.108	24.163	24.109	24.402	21.05	23.758	21.278	23.766
rhoad	24.217	21.577	22.909	22.047	22.898	21.929	21.986	24.266	24.182	23.275	23.637	23.896	24.101	25.209	24.616	22.572	22.334	22.771	22.567	24.295	21.717	22.321	20.878	22.599	22.29	23.261	23.587	23.655	24.948	23.572
psmb2	21.572	23.473	23.595	23.254	21.896	21.488	24.19	20.812	20.261	24.871	20.886	25.309	26.515	25.581	24.995	22.469	23.366	22.812	24.016	21.097	21.081	20.894	21.144	18.035	19.161	24.962	24.578	25.474	25.385	24.686
apoa1bp	22.389	24.47	23.93	21.94	20.849	22.164	23.334	24.527	24.192	24.307	23.856	24.109	24.045	24.197	24.431	21.769	22.986	22.746	22.471	23.867	23.391	23.67	23.595	22.464	22.611	22.831	23.254	23.475	24.364	24.297
rps6	24.972	23.644	26.319	27.026	27.2	27.643	27.533	27.605	27.428	27.374	27.721	26.987	27.113	26.867	26.906	27.655	27.602	27.056	27.319	27.873	27.635	27.681	26.807	27.601	27.528	27.743	27.575	27.337	27.383	27.337
gbp1	22.866	22.919	23.395	22.928	21.079	21.099	21.411	19.323	19.846	19.814	20.723	22.123	24.002	23.223	23.246	22.859	21.893	22.247	22.947	21.329	21.65	22.1	20.604	21.808	19.897	20.688	22.24	22.518	23.231	23.652
thop1	21.888	22.947	22.003	23.168	22.919	24.134	23.241	21.754	22.937	22.096	22.204	23.343	20.94	22.513	22.766	22.25	21.836	21.816	22.353	19.351	21.258	23.187	21.247	22.458	22.708	22.226	21.617	20.917	22.176	23.867
rpl15	25.741	26.631	26.223	25.763	27.048	27.007	27.291	27.766	27.582	27.864	27.457	27.328	27.362	27.116	27.342	25.96	26.839	25.204	27.201	27.515	27.323	27.313	27.042	27.746	27.717	27.888	27.389	27.507	27.13	27.574
aldh6a1	23.003	22.747	23.022	25.71	21.231	25.966	23.858	26.38	26.616	26.309	26.209	26.78	27.536	27.247	27.19	26.827	22.747	24.609	22.375	25.936	25.851	26.339	26.681	26.375	26.149	26.215	28.015	27.011	27.663	26.986
krt97	28.192	28.062	27.232	26.808	31.337	31.355	31.353	31.895	31.765	31.913	31.894	31.216	31.298	31.147	31.337	30.897	30.832	30.997	30.715	32.09	31.955	32.066	31.974	32.387	32.363	32.417	30.858	30.996	30.86	30.94
dpp3	23.827	24.323	24.17	25.923	23.904	24.239	23.479	25.753	26.143	27.049	25.957	28.051	28.368	28.663	28.815	22.273	24.298	26.013	24.169	25.816	26.138	25.528	25.419	26.963	25.804	25.476	27.338	27.873	26.834	26.767
hadh	22.443	21.559	23.15	22.86	25.136	23.51	25.512	25.989	24.202	25.801	25.769	25.858	25.009	26.192	26.288	22.196	21.214	25.668	22.3	25.742	26.203	25.312	25.553	25.653	25.612	25.73	26.268	26.319	26.3	26.21
snx5	22.149	22.993	22.87	22.477	23.014	22.841	21.794	25.312	25.411	25.799	25.133	25.056	25.011	24.973	24.657	21.411	22.801	23.777	21.534	25.006	24.933	24.918	25.088	25.1	25.017	25.195	25.011	24.047	25.277	24.051
rab15	24.787	23.358	26.489	26.334	26.049	25.93	25.625	26.96	26.734	26.577	27.031	25.305	25.232	25.409	25.284	25.639	22.739	25.7	26.216	25.966	26.142	26.086	27.824	26.342	26.949	27.012	25.095	25.018	25.117	24.763
twf1b	23.003	23.698	22.833	22.9	23.936	20.611	21.337	24.038	22.239	21.182	22.343	21.379	22.912	23.373	21.029	23.451	21.783	23.96	23.525	20.136	22.327	20.688	21.21	19.747	19.369	21.554	22.453	20.085	21.533	20.498
sars	26.06	26.687	27.415	25.301	25.566	25.685	26.019	27.194	26.633	26.253	26.67	26.631	26.982	26.921	26.355	28.573	26.039	26.529	29.099	25.846	25.947	24.94	26.888	26.935	26.692	26.293	26.964	26.994	26.855	26.762
eif3g	21.841	23.388	21.845	22.812	22.397	20.867	22.331	23.662	20.608	21.704	24.943	24.396	24.699	24.31	19.114	22.371	22.29	22.477	22.757	20.705	21.491	20.593	25.918	26.022	18.899	20.841	24.798	24.34	24.708	24.265
atp5o	23.235	24.384	22.018	22.198	26.003	25.645	25.358	26.687	26.358	26.495	26.459	27.461	27.351	27.123	27.398	21.852	22.772	21.929	21.965	26.17	26.172	26.173	26.243	26.78	26.343	26.185	27.233	27.344	27.204	27.363
psmc6	25.7	25.589	25.555	25.73	25.6	26.186	24.406	26.142	26.73	25.776	26.35	27.001	26.918	26.712	27.016	22.689	25.313	24.565	24.257	24.88	24.407	24.473	25.577	25.587	25.565	25.045	25.492	25.182	27.19	26.798
ufd1l	24.179	26.156	22.632	26.877	20.361	21.451	22.499	22.909	22.755	21.745	21.064	23.441	23.094	23.702	23.887	22.731	22.24	26.743	25.819	19.607	22.073	23.081	22.953	22.993	22.737	22.5	20.707	24.1	22.477	21.332
rpl12	27.738	28.388	28.054	27.815	28.016	29.727	28.322	27.9	27.797	27.9	27.747	28.626	28.402	28.494	28.464	28.895	28.572	28.795	28.349	28.577	28.507	28.848	27.883	28.287	28.221	28.305	28.789	28.937	28.855	28.784
psmb1	22.565	23.255	21.943	24.25	26.006	25.613	25.834	27.159	27.192	26.931	27.262	27.013	26.556	26.859	26.678	22.158	22.481	23.632	22.782	26.696	26.455	26.546	26.587	26.189	26.761	26.785	26.774	27.007	27.139	26.743
nop10	23.136	22.426	23.159	22.265	21.842	21.724	21.053	22.204	21.7	20.415	20.176	22.212	21.966	21.905	22.39	22.665	23.184	22.087	22.491	22.845	22.679	22.811	23.172	22.231	22.354	22.375	21.475	23.167	23.261	21.507
eif3ea	25.627	25.826	22.053	24.706	24.313	22.8	23.886	25.278	25.391	25.379	25.423	24.286	25.03	25.098	24.446	22.391	21.7	23.443	22.105	24.054	24.356	24.378	24.464	24.883	25.263	25.173	25.182	24.791	24.844	25.162
parvaa	22.975	22.138	23.058	23.536	22.656	21.898	24.2	23.896	24.165	23.862	24.19	24.404	22.14	24.134	24.662	21.722	22.499	21.98	22.822	23.743	24.032	24.293	23.538	24.028	24.212	24.581	25.087	24.822	24.531	24.431
cdipt	22.295	21.536	21.356	22.113	21.724	21.651	22.828	22.713	23.257	22.922	22.788	23.101	21.087	23.485	23.16	23.71	23.037	22.373	22.264	22.42	21.567	21.085	19.38	22.511	22.972	22.397	22.498	20.812	22.474	19.689
mhc1uba	23.591	22.462	23.502	22.297	22.414	22.569	21.691	24.144	23.727	24.152	23.748	24.595	24.546	24.966	24.645	23.896	22.321	23.263	21.838	19.717	19.666	21.142	23.277	23.908	21.515	23.615	23.579	24.047	24.119	24.372
dbnla	23.788	23.97	25.99	25.261	25.907	25.953	25.98	26.78	26.646	26.93	26.851	26.447	26.084	26.117	26.172	25.681	24.375	26.295	25.281	25.613	25.598	25.187	25.691	26.097	26.087	26.019	25.058	24.834	23.256	24.839
htra1a	22.046	21.883	22.909	22.568	22.678	20.493	22.005	20.469	20.413	20.815	21.421	24.762	24.173	24.611	25.462	21.996	22.312	21.733	21.755	21.408	20.968	20.553	20.354	20.694	20.055	20.178	25.836	25.709	25.679	25.801
bgna	22.213	23.353	21.157	23.939	22.076	21.589	21.729	24.897	24.921	21.222	20.172	27.206	26.462	26.546	26.83	21.836	21.749	23.189	23.777	17.689	20.42	20.766	22.79	24.808	19.525	22.867	28.394	29.333	28.516	29.369
ces2	25.466	22.566	24.664	23.01	26.29	26.783	26.549	26.96	27.086	26.99	26.842	27.208	27.016	26.996	26.859	26.186	25.314	26.548	26.607	27.857	27.886	27.76	28.047	27.787	27.97	27.811	28.241	28.025	27.907	28.174
gmppaa	22.89	23.168	22.372	21.91	22.893	22.104	21.704	23.225	20.813	20.494	23.313	19.198	21.158	22.11	20.814	21.637	22.612	22.708	22.72	20.221	21.643	21.261	20.994	20.941	20.74	23.469	20.234	22.006	20.927	20.911
dctn3	22.392	22.009	25.515	22.025	21.079	21.361	21.248	20.744	20.806	21.234	21.375	24.323	24.841	20.782	23.681	21.887	23.195	22.477	23.959	21.441	19.912	21.027	24.007	22.376	22.347	22.324	24.224	24.143	23.696	24.928
fhl1a	23.981	23.245	23.753	22.003	22.262	21.962	23.713	24.562	24.378	23.512	24.881	22.071	22.172	21.396	21.238	22.286	22.062	23.478	21.949	21.182	23.901	21.828	24.935	24.771	24.847	23.915	21.109	22.998	21.93	21.758
psma6l	24.859	24.445	26.278	22.812	24.707	24.058	24.133	25.111	24.961	25.614	24.984	25.095	24.978	24.77	25.189	23.188	23.041	24.67	25.063	24.393	24.074	24.852	24.549	25.017	24.747	24.601	22.494	24.84	24.675	24.347
acaa1	23.082	22.913	23.225	23.51	22.054	22.504	20.299	20.681	20.757	20.761	21.884	20.099	20.375	21.805	20.167	23.113	22.595	22.051	21.999	20.646	20.017	20.467	21.711	20.713	19.839	21.762	21.676	22.594	20.857	21.535
dhrs1	26.711	26.061	27.398	23.307	26.308	24.364	24.588	25.208	25.076	25.177	25.308	25.824	24.639	24.812	25.001	26.638	25.741	27.112	26.003	26	25.311	25.389	22.72	24.916	25.599	24.799	25.207	25.169	25.652	26.063
rps13	26.73	26.82	26.893	26.261	27.149	27.57	26.895	27.168	27.272	26.995	26.803	27.823	27.845	28.552	27.966	27.201	28.462	26.715	28.477	27.845	27.458	27.436	27.545	27.612	26.58	27.673	28.486	28.54	28.482	28.537
rpl39	22.128	21.939	22.713	21.889	23.308	22.912	23.901	22.243	24.212	23.692	23.572	20.771	21.599	21.08	21.503	22.392	22.988	21.995	22.388	23.827	23.307	23.836	21.541	22.653	21.68	22.874	22.176	20.825	22.004	21.251
uqcrc2b	26.568	24.9	22.714	23.058	26.319	26.341	25.515	26.664	26.493	26.43	26.458	25.841	26.132	26.827	26.302	23.406	27.057	22.878	23.268	25.724	25.729	25.824	25.559	25.78	25.868	25.941	26.543	26.271	26.105	25.652
nudt5	22.106	23.366	23.704	23.799	22.927	22.981	20.895	20.935	19.259	20.168	20.347	23.301	23.366	23.1	23.624	21.959	22.226	23.487	23.195	23.262	23.134	23.569	21.014	21.161	21.469	22.553	23.066	22.865	22.963	23.059
psmc1b	22.89	22.351	22.332	22.772	21.929	20.971	20.29	19.648	22.485	20.797	23.352	20.287	21.012	21.971	21.376	21.902	22.641	21.392	22.491	21.326	18.067	21.575	21.186	20.249	20.449	19.854	20.507	21.916	22.425	22.982
chmp4c	24.18	24.681	22.669	23.372	24.844	24.251	25.026	25.339	25.827	25.391	25.772	25.133	24.782	24.946	24.533	24.145	22.333	22.924	23.952	25.303	24.798	25.216	25.485	25.656	25.718	25.138	25.102	24.551	24.738	24.272
rpl5b	25.58	25.283	25.134	24.985	26.337	26.551	26.413	27.73	27.611	27.5	27.601	25.807	26.37	25.905	26.314	25.14	25.306	25.611	23.481	26.788	26.171	26.88	26.661	26.807	27.405	27.028	26.676	26.53	26.548	26.881
psmd4a	23.566	22.75	22.85	22.735	22.001	21.097	22.604	19.734	20.625	20.944	22.456	20.008	21.455	20.003	20.926	22.798	22.15	22.93	22.069	19.751	21.426	21.506	21.91	22.045	22.281	21.76	20.637	20.658	20.789	21.732
puf60b	22.36	22.086	22.023	22.374	25.807	21.527	23.523	25.651	25.242	24.966	25.113	25.836	25.368	25.726	25.684	22.626	21.931	22.313	22.933	21.437	24.453	24.706	25.072	24.71	25.082	25.387	25.419	25.922	25.378	25.397
pip4k2c	22.653	22.924	23.459	22.395	21.888	22.397	22.923	20.867	20.492	20.941	22.914	22.91	22.646	23.242	21.571	22.844	21.566	21.13	22.329	21.801	20.502	20.766	19.666	20.102	20.069	20.723	22.69	23.731	21.537	21.4
eef1b2	28.874	27.659	27.757	21.904	26.895	26.654	26.369	27.12	27.59	27.372	27.372	27.067	27.809	26.875	26.114	28.199	27.232	27.657	27.819	27.064	27.43	26.873	27.644	27.049	27.559	27.62	28.071	28.295	28.217	28.062
asna1	24.411	23.904	23.352	24.252	21.982	23.646	23.528	23.685	23.816	24.109	23.884	23.081	23.062	23.456	23.062	22.225	24.498	22.005	21.158	23.022	23.762	23.574	24.223	23.487	23.726	23.387	20.734	20.557	23.292	22.987
psmd8	26.265	21.617	24.733	22.53	25.634	24.219	23.062	25.853	25.641	26.185	26.432	26.587	25.979	25.904	25.868	24.316	23.417	25.435	25.423	24.974	23.99	24.7	25.391	25.663	25.819	25.645	26.102	26.09	26.467	26.241
rpl11	26.497	27.17	27.333	27.119	27.792	28.077	27.371	28.131	28.086	28.259	28.116	27.062	26.811	26.774	26.903	27.982	26.965	26.803	27.416	28.043	27.577	27.765	28.019	27.698	27.866	27.916	27.394	27.535	27.495	27.532
tomm22	21.997	21.93	23.227	21.828	23.029	23.268	21.713	23.752	23.906	23.299	23.226	21.24	20.578	20.733	21.093	21.291	22.201	21.944	22.887	21.679	22.913	22.764	23.151	23.592	23.256	23.731	22.192	21.366	23.4	21.203
vamp3	23.128	23.035	22.076	22.964	23.706	23.044	23.734	24.411	24.334	24.274	24.435	25.386	20.576	25.64	24.893	22.851	22.668	22.901	21.418	23.637	20.91	23.714	23.74	23.976	24.391	24.539	21.173	19.491	21.132	21.829
ppil3	22.851	22.48	22.521	21.23	21.444	22.54	21.233	19.268	22.198	20.488	20.07	21.14	22.683	20.981	20.619	22.789	22.609	22.387	22.939	19.643	21.565	21.103	22.629	22.865	21.293	20.938	21.757	20.755	21.134	23.111
cyc	25.591	26.461	26.258	26.605	22.368	22.62	25.506	22.482	22.754	22.402	23.018	24.917	25.086	24.46	25.283	25.808	25.323	26.18	25.648	23.583	22.312	22.538	22.294	21.631	20.621	20.126	24.74	24.033	25.62	24.276
rac2	22.815	25.807	25.296	25.291	25.797	25.826	26.295	26.419	26.695	26.727	26.441	25.658	26.382	26.019	25.905	21.851	25.322	25.087	24.466	25.958	26.085	26.134	25.719	26.571	26.462	26.725	26.288	25.907	25.87	26.054
calua	22.016	25.724	26.127	26.589	21.552	21.574	22.054	25.019	25.184	25.992	25.202	25.574	25.273	25.105	24.128	25.32	26.164	23.541	25.255	25.089	21.671	22.281	25.299	25.144	24.562	24.925	24.234	24.922	25.279	25.046
rpl21	29.497	22.189	24.514	24.302	26.529	28.883	26.972	26.654	26.353	26.254	26.161	26.337	26.026	25.982	26.222	29.849	27.808	24.116	27.909	26.943	26.657	26.734	26.252	26.047	25.474	26.422	26.504	26.526	26.639	26.438
actc1a	26.81	26.743	26.918	26.743	29.482	29.992	30.157	29.253	28.616	29.049	28.525	29.987	30.076	29.337	30.321	27.756	27.238	27.555	27.577	30.364	30.355	30.487	30.292	30.571	30.376	29.962	30.593	29.7	29.388	29.635
cops2	23.432	22.398	22.478	23.136	21.657	21.673	20.743	23.46	22.57	23.154	19.033	24.456	24.07	23.843	23.432	21.025	22.572	22.788	22.024	21.647	23.556	21.724	25.032	22.459	22.403	22.99	21.188	22.531	23.876	23.149
