gene_name,logFC,P.Value,adj.P.Val
3-Mar,1.70806697,0.03901358206262610000 ,0.18214790278219900000 
Srp68,-0.752802384,0.03903757515702090000 ,0.18220609503294700000 
Fbxo5,-1.094962849,0.03909270625007990000 ,0.18240954519523600000 
0610040J01Rik,0.873743453,0.03912217234434390000 ,0.18249315576446600000 
Cep170b,0.742000162,0.03913691262700100000 ,0.18250804578256800000 
Gm15337,1.477455016,0.03922759981208560000 ,0.18287698744253700000 
Cbl,0.813186205,0.03925466839879080000 ,0.18294921243718400000 
Trim29,-1.433390353,0.03935892501213840000 ,0.18332698228465500000 
C330027C09Rik,-1.053601928,0.03940970228580860000 ,0.18350940922949900000 
Vcan,-1.279746017,0.03942670975894850000 ,0.18353452754946200000 
Stat4,-2.215996476,0.03945219298651260000 ,0.18359907478175600000 
Psme1,0.826856311,0.03947240716855930000 ,0.18360757463954700000 
Hist1h1e,-1.469203731,0.03947725503829290000 ,0.18360757463954700000 
Tln2,0.904966336,0.03951896759378990000 ,0.18374750333988100000 
Rgs20,1.47360674,0.03954510038655610000 ,0.18381493132621600000 
Gm17066,0.875414098,0.03973830072008970000 ,0.18465866056462800000 
Htr4,2.844741493,0.03975249278145800000 ,0.18467031038158800000 
Elf2,0.789377857,0.03979081214711900000 ,0.18479400387101700000 
Abtb2,0.836629053,0.04005627004822150000 ,0.18597217739191900000 
Adamtsl2,-1.835671098,0.04015769598364920000 ,0.18638214195949700000 
Cpe,-1.413796492,0.04016815841015230000 ,0.18638214195949700000 
Depdc1a,-1.679645427,0.04018183087375490000 ,0.18639085856437400000 
Eef1a1,0.759351948,0.04026360907088900000 ,0.18671539840267900000 
2010204K13Rik,1.739831467,0.04030426855382730000 ,0.18684912297585400000 
Zfp146,0.833911799,0.04044750902200020000 ,0.18745819137351600000 
Neu1,-0.759523254,0.04054599860694390000 ,0.18785956082795100000 
Pm20d1,-1.116519298,0.04062324034271330000 ,0.18816227736701100000 
4921531C22Rik,-1.227600726,0.04076843758971340000 ,0.18877948657129500000 
Spdl1,-1.073154341,0.04080281394584290000 ,0.18888332501467500000 
Gm16938,-1.381195887,0.04087507762595050000 ,0.18916243830176300000 
Tmem150a,0.957645756,0.04097880879904410000 ,0.18958697138761500000 
Gm10573,1.807757503,0.04106583625724580000 ,0.18993399947600600000 
Slco1a5,2.583558556,0.04107954862753030000 ,0.18994183338487100000 
Dlg3,0.869922798,0.04110566099765960000 ,0.19000698052267100000 
Samd11,-2.658852267,0.04118668331662070000 ,0.19032583132627900000 
Tmem108,2.295086907,0.04124768102389010000 ,0.19055198798642500000 
Sash1,0.936823884,0.04136859514607960000 ,0.19105472755366500000 
Pctp,1.135849786,0.04145995279182500000 ,0.19142071104937300000 
Sat1,0.798587476,0.04151226195037890000 ,0.19160624645554600000 
Cyp4v3,1.439525455,0.04152840740505610000 ,0.19162480310350600000 
Snhg17,0.863655161,0.04155868805554830000 ,0.19170855400755600000 
Col9a1,-1.298959037,0.04158336744253630000 ,0.19176642517124100000 
Rint1,-0.805363841,0.04161160657565170000 ,0.19184067395612600000 
Cenpm,-1.123299176,0.04172558249752520000 ,0.19228219313987800000 
Il17rb,1.5419134,0.04173170858452170000 ,0.19228219313987800000 
Zfp655,0.835603808,0.04174972039472650000 ,0.19230911720147400000 
Ttc6,-1.931407319,0.04177354590124610000 ,0.19236279703475900000 
Madcam1,-2.123102514,0.04179770499179380000 ,0.19241798126720400000 
Rab11fip4,0.871092156,0.04196082829198590000 ,0.19311267627447400000 
Med24,0.808304217,0.04207836203431490000 ,0.19359721501901400000 
Abcd4,-0.907168175,0.04210895200626320000 ,0.19362810975383200000 
Lmnb1,0.960498835,0.04211348973746190000 ,0.19362810975383200000 
Erh,0.803720135,0.04212183253187020000 ,0.19362810975383200000 
Lyrm9,-0.916101805,0.04214726475393950000 ,0.19368868048015700000 
Mtap,-0.971978452,0.04218014802048090000 ,0.19378344747548800000 
Ubald2,0.835691509,0.04226903717868180000 ,0.19413538610052000000 
Ddo,-1.003042084,0.04230835059308230000 ,0.19425660343921800000 
Gbgt1,-1.425735305,0.04232001301197330000 ,0.19425660343921800000 
Gemin8,1.256716344,0.04234973631927640000 ,0.19433659488671400000 
Igdcc4,-2.013139189,0.04245105298462030000 ,0.19469910355812100000 
Bmyc,1.215121762,0.04245337325115710000 ,0.19469910355812100000 
Trim35,-1.258027765,0.04246981809053680000 ,0.19471801714616900000 
Setdb2,-1.160019667,0.04253014202914080000 ,0.19484876272793800000 
Klk8,2.40234373,0.04253095854144330000 ,0.19484876272793800000 
Mxra8,-1.332479432,0.04253532215966760000 ,0.19484876272793800000 
Ass1,-1.177373285,0.04269362551594470000 ,0.19551725808577000000 
Slc9a7,-1.310260887,0.04274767528117430000 ,0.19565900159659900000 
2410002F23Rik,0.966355399,0.04275152198057460000 ,0.19565900159659900000 
Cxcr4,1.490129528,0.04276858541727380000 ,0.19565900159659900000 
Etv4,-1.610077441,0.04277583219773100000 ,0.19565900159659900000 
Nfatc1,0.966734183,0.04278647870905140000 ,0.19565900159659900000 
Rn45s,-1.046818438,0.04284802438789740000 ,0.19588376552685300000 
Cryz,1.088824935,0.04286142657920290000 ,0.19588837063554700000 
Gcnt4,2.376633842,0.04306034859568270000 ,0.19674060399137600000 
Ppp2r3d,0.967883724,0.04315891338988960000 ,0.19711188171589800000 
Otud7b,0.867944422,0.04316655420265280000 ,0.19711188171589800000 
Amz1,2.148809658,0.04325246523724470000 ,0.19744712900329700000 
Ptprs,0.923810757,0.04328600539797340000 ,0.19754317912491300000 
Gdpd2,-1.118827636,0.04341243865838250000 ,0.19796968779294200000 
Katnal2,-2.237729549,0.04341704238739150000 ,0.19796968779294200000 
Gm14698,1.025378779,0.04358574114629530000 ,0.19868158438882300000 
Abl1,0.770816574,0.04361732624544650000 ,0.19876823067561600000 
Rn18s,-1.064682242,0.04367701491966380000 ,0.19897407222485300000 
Ccdc85c,-1.069984696,0.04368816825642340000 ,0.19897407222485300000 
Rasgef1c,2.225539493,0.04370026605242120000 ,0.19897407222485300000 
Plin5,1.515810818,0.04377223707646130000 ,0.19924436484919200000 
Serpine1,1.635036303,0.04384869802829820000 ,0.19953493338301900000 
Pqlc2,-0.975368176,0.04399371961637040000 ,0.20013723224442100000 
Atp5g1,-0.767144172,0.04417329559479040000 ,0.20089633484318500000 
Lrch2,2.036829702,0.04427018927069650000 ,0.20122118816050800000 
Gpr4,1.874256443,0.04432857551973190000 ,0.20142441927754200000 
Slc6a17,2.488941092,0.04434039196827190000 ,0.20142441927754200000 
Tspan15,-0.927330753,0.04435360024599190000 ,0.20142652249645300000 
Nrxn3,-3.072013769,0.04445809857718380000 ,0.20184308816828800000 
Dyx1c1,2.109091411,0.04456944352741630000 ,0.20229048980680300000 
Cnnm3,-0.964040178,0.04459067611266940000 ,0.20232875259392100000 
Frmd7,1.72524648,0.04481577572799290000 ,0.20326281059559700000 
Fam198a,-2.364127987,0.04482225353870270000 ,0.20326281059559700000 
Cldn15,1.9287945,0.04488392377078520000 ,0.20340564594377100000 
Cox6a1,-0.739169075,0.04488509812547890000 ,0.20340564594377100000 
Zfp623,0.944479991,0.04489700720648640000 ,0.20340564594377100000 
Crybg2,1.211929555,0.04490523277004660000 ,0.20340564594377100000 
Eef2,0.75736787,0.04493438478199860000 ,0.20347937452570300000 
Tmem41b,-0.8573165,0.04499544808774310000 ,0.20369752551666900000 
Echdc2,0.808327876,0.04501095720442910000 ,0.20370938363654000000 
Scly,-0.760935142,0.04511882987735270000 ,0.20413913180122600000 
Mrgpre,-2.443089782,0.04525351607374320000 ,0.20462446304003000000 
1110032F04Rik,2.294953183,0.04525689196664610000 ,0.20462446304003000000 
Bcam,0.938202828,0.04526494069779460000 ,0.20462446304003000000 
Gm6194,-1.042388253,0.04534799424854160000 ,0.20492668843878300000 
Igf1,-1.4908757,0.04536095264867640000 ,0.20492668843878300000 
Erich2,2.145261331,0.04537069620648590000 ,0.20492668843878300000 
Ptpre,-0.922896893,0.04541378389674810000 ,0.20506269734405900000 
Arhgap44,1.083253911,0.04543786684769490000 ,0.20511283852070000000 
Hapln4,2.109091411,0.04546436213895420000 ,0.20517383759110000000 
Ly6g6d,1.321865923,0.04548193804957150000 ,0.20519456150026500000 
Sub1,0.761431074,0.04550934567670530000 ,0.20521152524090900000 
Kctd21,-1.168476505,0.04551166767713140000 ,0.20521152524090900000 
Epg5,-0.784789761,0.04565736167175260000 ,0.20580973869377600000 
Tvp23a,1.359059184,0.04576243966639810000 ,0.20622457841110800000 
Espl1,-1.036367513,0.04584505331567470000 ,0.20653797679615800000 
Plin2,1.099964627,0.04593155365477000000 ,0.20681482654150800000 
Fgf15,-1.812549802,0.04593267787653090000 ,0.20681482654150800000 
Fmo3,-2.169209944,0.04598472110917720000 ,0.20699018297050300000 
Gm973,2.66708781,0.04602713209482010000 ,0.20712209442669100000 
Maf1,0.839352378,0.04608926017970530000 ,0.20734174376170100000 
Ciita,1.309883458,0.04610218220568320000 ,0.20734174376170100000 
Pabpc1l,1.212133415,0.04619439012707290000 ,0.20769733757276300000 
Farsb,-0.830592451,0.04621116747017190000 ,0.20771367767309400000 
Zfp442,-1.365406652,0.04627701446441040000 ,0.20795050798849700000 
Casp1,0.995627477,0.04629974474468150000 ,0.20799350936468100000 
Abraxas1,-1.106024657,0.04635739516123120000 ,0.20819331433023500000 
Trappc13,-0.760031318,0.04643101683260880000 ,0.20846471307458800000 
Zfp800,0.812047236,0.04656335359379610000 ,0.20891805428765200000 
Arl4c,1.058703047,0.04656532370307920000 ,0.20891805428765200000 
Pdzd7,1.039864918,0.04658059833133860000 ,0.20891805428765200000 
Cenpf,-1.116665454,0.04658486606616590000 ,0.20891805428765200000 
Ncapd3,-0.821383204,0.04663307585364780000 ,0.20902955535832700000 
9130023H24Rik,-1.245255466,0.04663618148528600000 ,0.20902955535832700000 
Bnip3l,0.784003362,0.04665209752320730000 ,0.20904160738779900000 
4632427E13Rik,-1.391774135,0.04678948325000280000 ,0.20959778721174700000 
Kif20a,-1.093041267,0.04681791149666290000 ,0.20966570509868500000 
Oxtr,1.120400851,0.04690363247134770000 ,0.20999008713234500000 
Pkhd1l1,-2.327285489,0.04698419417286650000 ,0.21029119363012800000 
Spag8,-2.281430168,0.04709860052111970000 ,0.21074356813017400000 
Fam83d,-1.108134987,0.04724747920247090000 ,0.21134988998467300000 
Ovol2,1.423795549,0.04731381570735190000 ,0.21158674121080600000 
Gp1ba,1.874906764,0.04735035574687490000 ,0.21167909870047600000 
Cxcl5,-1.391143108,0.04736125620127080000 ,0.21167909870047600000 
Tada1,0.866415988,0.04741357825082740000 ,0.21185303666273000000 
Chek2,-0.843628272,0.04745524100074700000 ,0.21197926194906900000 
Syt13,1.724385929,0.04748474798525370000 ,0.21205113228566000000 
Cdk3-ps,1.721752153,0.04754448236737610000 ,0.21221371957965300000 
Nsf,-0.772712439,0.04754801196099400000 ,0.21221371957965300000 
Gimap9,-1.096872212,0.04756195862758000000 ,0.21221603448624300000 
Jak3,0.845981058,0.04757958529571620000 ,0.21222516216283500000 
Manea,-0.941463117,0.04759086147210110000 ,0.21222516216283500000 
C1rb,-1.769593999,0.04767925296059420000 ,0.21255935508864000000 
Slc2a4,-1.341224343,0.04771013387355560000 ,0.21263704335523700000 
4833439L19Rik,-0.742338574,0.04772773308457330000 ,0.21265550991502600000 
Ampd1,1.673490035,0.04786482684544010000 ,0.21320623547501000000 
Zfp358,0.968385392,0.04795513080092960000 ,0.21354829168157000000 
Rnft2,-1.041041352,0.04802585623899550000 ,0.21380299492988300000 
Zfp799,-1.084729661,0.04807462275937670000 ,0.21390654984665500000 
Sgcb,-1.259937108,0.04807618736113130000 ,0.21390654984665500000 
Gfra1,-1.860070339,0.04808986094274630000 ,0.21390716643376400000 
Tspan3,-0.786816186,0.04823785493269550000 ,0.21447907913989500000 
Slc35b4,-0.951200459,0.04824557873591040000 ,0.21447907913989500000 
Hook1,-0.812107484,0.04834168526513670000 ,0.21484589255630500000 
Cradd,-1.122112708,0.04855624730417680000 ,0.21567817099359500000 
Tex30,-0.911815806,0.04865089663027870000 ,0.21603786747539300000 
Ggct,-1.048917921,0.04868701630584720000 ,0.21613752969034000000 
4930539E08Rik,2.084633497,0.04892210479781330000 ,0.21712017529476000000 
Fkbp5,0.837157043,0.04893950860175960000 ,0.21713643850146200000 
Kctd5,0.842464347,0.04897489222875850000 ,0.21723244366637600000 
Gm20784,1.127342145,0.04900376493503060000 ,0.21729952329776200000 
Pcgf1,-1.221276242,0.04905304579556860000 ,0.21745644197116500000 
Slc35d3,-2.006158024,0.04907683691305790000 ,0.21745644197116500000 
Mthfd1,-0.984394299,0.04908043080936130000 ,0.21745644197116500000 
Cobl,-0.883162083,0.04911896337798510000 ,0.21756617074710700000 
B9d1,-1.109393662,0.04922531849794720000 ,0.21797616518396100000 
Lrrc23,-2.335489331,0.04940018996563240000 ,0.21868924431844700000 
Ift43,0.909174594,0.04952494384512770000 ,0.21918012112248600000 
Jam3,-1.404009157,0.04961104336431540000 ,0.21949970026025800000 
Kremen2,-1.708249459,0.04965261889042120000 ,0.21962216315259300000 
5830432E09Rik,-2.418538779,0.04968460225809490000 ,0.21970214160238700000 
Sag,2.311497458,0.04976993928889880000 ,0.22001793581028200000 
Ccdc141,2.444899563,0.04978718618183490000 ,0.22003263154857900000 
Pdk3,1.11511725,0.04985632051580000000 ,0.22027656959231300000 
Gucy2c,-1.480229134,0.04995813798224390000 ,0.22064321432230100000 
1700086O06Rik,-1.035680397,0.04996722754109810000 ,0.22064321432230100000 
Eps8l2,0.873414772,0.05004175170584180000 ,0.22091057093830300000 
Ms4a4d,-1.664887012,0.05011449757616160000 ,0.22116993010155200000 
Foxn2,0.889705244,0.05018415870295690000 ,0.22141553437787000000 
Kctd12b,1.392219066,0.05026131114483350000 ,0.22169404446914500000 
Hyal1,1.2921028,0.05029682706048520000 ,0.22178879879015300000 
BC023105,-1.429285585,0.05031363567188900000 ,0.22180103156444400000 
Zfp185,1.017570436,0.05035689109593120000 ,0.22192981229227500000 
Pdcd10,0.8507213,0.05044118564621090000 ,0.22222838059016100000 
Pemt,-0.970358073,0.05045276066549600000 ,0.22222838059016100000 
Hist1h1d,-1.26247967,0.05052619212066390000 ,0.22248981339508900000 
Hpx,1.730487926,0.05058257492758060000 ,0.22267604851127700000 
Mir703,0.841567288,0.05061148598078700000 ,0.22274127664727300000 
Mall,1.411254882,0.05066823153129610000 ,0.22292893405362000000 
Sspn,-1.37820225,0.05071336189022430000 ,0.22306539696997100000 
Shd,1.968861616,0.05074803258760150000 ,0.22315578937519600000 
Nudt16,-1.482699851,0.05076531871949010000 ,0.22316970710509600000 
Tmem35a,2.049880468,0.05087758274621000000 ,0.22360103384902700000 
Tedc2,-0.967838288,0.05093404465870800000 ,0.22374146057714600000 
Kank1,0.88318929,0.05093784960494640000 ,0.22374146057714600000 
Kcna2,-2.281430168,0.05100700184845250000 ,0.22398295560237400000 
Pkm,-0.745758984,0.05105802302609290000 ,0.22414472108454800000 
Paox,-1.111385199,0.05108702265152860000 ,0.22420974895439000000 
Pcbp2,0.741158958,0.05112312760419430000 ,0.22430591578475500000 
Ror2,2.437058451,0.05123952720183460000 ,0.22475422922503300000 
Sigirr,-0.779757146,0.05126048090751190000 ,0.22478375146013300000 
Ctbp2,0.784993886,0.05129954054414670000 ,0.22489263211087200000 
Hist1h2bl,-1.317754316,0.05136840470320430000 ,0.22506844470903400000 
Ybx2,-1.684681088,0.05137520456137970000 ,0.22506844470903400000 
2810408A11Rik,1.126478581,0.05139614612653730000 ,0.22506844470903400000 
Engase,-0.939165345,0.05139660952637970000 ,0.22506844470903400000 
Fdx1l,0.835699887,0.05141270415266340000 ,0.22507655856750500000 
Rad51c,-1.296677731,0.05144917507316760000 ,0.22517384737090600000 
Zfp984,1.181389155,0.05151107136254230000 ,0.22532437463032000000 
Hs3st3a1,-0.966650672,0.05151208336746060000 ,0.22532437463032000000 
Gm20219,1.091584599,0.05158907897363400000 ,0.22559872830639500000 
Dars2,-0.89006421,0.05161979272974930000 ,0.22567059593387500000 
Eri2,-0.992677973,0.05164598975134120000 ,0.22572268308357200000 
Ebag9,-0.852674281,0.05170724360366750000 ,0.22592791758705100000 
Loxl1,-1.465074536,0.05173822456048520000 ,0.22597110291131900000 
Dnase2a,-0.881716601,0.05175865270047100000 ,0.22597110291131900000 
Iqcd,1.606879458,0.05176002230694600000 ,0.22597110291131900000 
Zbtb41,-0.75237319,0.05180468956016960000 ,0.22610364921538800000 
Snord42b,2.030966117,0.05182603533048620000 ,0.22613436288321500000 
Hist1h4n,-1.293142635,0.05184667912280740000 ,0.22613731201983000000 
Cope,-0.734926706,0.05187048121352950000 ,0.22613731201983000000 
Obsl1,1.368265001,0.05188280800744120000 ,0.22613731201983000000 
Mark4,0.824069991,0.05188394668336510000 ,0.22613731201983000000 
Tg,2.620229844,0.05191948944334790000 ,0.22622983489458800000 
Scaper,0.865917081,0.05200066957953490000 ,0.22652110860941800000 
3300002I08Rik,-1.67034734,0.05205280139142370000 ,0.22668571870765000000 
Tmprss6,-1.201460234,0.05222884359313380000 ,0.22738970913109800000 
Rnd2,-1.024700311,0.05224578414771650000 ,0.22740081869196100000 
Creg1,-0.768003093,0.05226313818938590000 ,0.22741372135051100000 
Eid2b,-1.458319226,0.05247423555283410000 ,0.22822839343828600000 
Gm3219,1.023016888,0.05247924460609530000 ,0.22822839343828600000 
Gm10335,0.906637543,0.05250239381061790000 ,0.22826625358542100000 
Fut10,-1.045388125,0.05257459597861920000 ,0.22851730331300800000 
Rwdd2a,1.682095503,0.05259244912579370000 ,0.22853205003685500000 
Gm10344,-2.64906447,0.05270307593202370000 ,0.22894981089326600000 
Impdh2-ps,0.808285535,0.05272537765879880000 ,0.22898375062370300000 
Klk6,2.308136564,0.05287190375672650000 ,0.22953020060414900000 
Cramp1l,0.798666663,0.05288024932926510000 ,0.22953020060414900000 
Kremen1,0.809159813,0.05294380488473420000 ,0.22974296880789100000 
4632411P08Rik,-1.619383887,0.05298479357457390000 ,0.22985772101360600000 
Nedd1,-0.900165508,0.05302784290752490000 ,0.22998134723120900000 
Fscn2,1.427358901,0.05309355892106510000 ,0.23015559951428800000 
Tnn,2.252751615,0.05310282701666750000 ,0.23015559951428800000 
Drap1,0.756328084,0.05311171041689500000 ,0.23015559951428800000 
Pdcd6,0.730524531,0.05319629800069420000 ,0.23045896206221800000 
AW124847,1.545359303,0.05323045062260170000 ,0.23054372201688100000 
Gen1,-1.190995929,0.05343760994974650000 ,0.23137753086186100000 
Xirp1,1.199290151,0.05353127214763580000 ,0.23171959052896100000 
Mcrip2,-0.931365059,0.05357192807017960000 ,0.23183207864762300000 
Mamstr,1.967254292,0.05379107092719360000 ,0.23267673981068400000 
Plekhg5,0.927307214,0.05379655829335860000 ,0.23267673981068400000 
C330018D20Rik,-1.040861007,0.05381544631472600000 ,0.23269475063144500000 
Ufl1,-0.787155364,0.05390472907920810000 ,0.23301705097587700000 
Rara,-1.017235862,0.05393645438126900000 ,0.23309043616121800000 
Atxn1,-1.08544169,0.05401602404157480000 ,0.23337048768536000000 
Ppan,0.855075433,0.05407442754771960000 ,0.23355896500797000000 
Ndst2,0.837547346,0.05424928794531980000 ,0.23418621870741200000 
Tnni3,-1.113475813,0.05441463266871640000 ,0.23483584235292000000 
Amn,1.774848031,0.05443223693973940000 ,0.23484768566629600000 
Arhgap30,2.057980503,0.05462562056242240000 ,0.23561771489315600000 
1810019D21Rik,-0.968527539,0.05468475228207820000 ,0.23580841065919900000 
Relb,0.906889554,0.05484219639866450000 ,0.23642282375463600000 
Scn1b,-1.567412027,0.05487612356884190000 ,0.23650456964329900000 
Trpm2,2.184403074,0.05495642311205880000 ,0.23678607166384300000 
